"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00058238","NANJING, CH","1952-01-23","0.00",,"42","49","37"
"CHM00058238","NANJING, CH","1952-01-24","0.02",,"40","48","30"
"CHM00058238","NANJING, CH","1952-01-25","0.00",,"31","41","23"
"CHM00058238","NANJING, CH","1952-01-26","0.00",,"38","54","27"
"CHM00058238","NANJING, CH","1952-01-27","0.00",,"44","58","33"
"CHM00058238","NANJING, CH","1952-01-28","0.02",,"47","55","39"
"CHM00058238","NANJING, CH","1952-01-29","0.04",,"44","48","40"
"CHM00058238","NANJING, CH","1952-01-30","0.14",,"37","40","33"
"CHM00058238","NANJING, CH","1952-01-31","0.09",,"37","41","33"
"CHM00058238","NANJING, CH","1952-02-01","0.00",,"40","43","37"
"CHM00058238","NANJING, CH","1952-02-02","0.06",,"33","37","28"
"CHM00058238","NANJING, CH","1952-02-03","0.00",,"31","40","26"
"CHM00058238","NANJING, CH","1952-02-04","0.00",,"34","42","28"
"CHM00058238","NANJING, CH","1952-02-05","0.00",,"34","41","29"
"CHM00058238","NANJING, CH","1952-02-06","0.29",,"39","42","35"
"CHM00058238","NANJING, CH","1952-02-07","0.02",,"39","42","37"
"CHM00058238","NANJING, CH","1952-02-08","0.00",,"41","45","38"
"CHM00058238","NANJING, CH","1952-02-09","0.00",,"44","53","38"
"CHM00058238","NANJING, CH","1952-02-10","0.00",,"47","60","37"
"CHM00058238","NANJING, CH","1952-02-11","0.00",,"46","51","41"
"CHM00058238","NANJING, CH","1952-02-12","0.06",,"46","49","41"
"CHM00058238","NANJING, CH","1952-02-13","0.67",,"43","46","40"
"CHM00058238","NANJING, CH","1952-02-14","0.47",,"40","43","36"
"CHM00058238","NANJING, CH","1952-02-15","0.49",,"33","36","28"
"CHM00058238","NANJING, CH","1952-02-16","0.12",,"26","28","24"
"CHM00058238","NANJING, CH","1952-02-17","0.06",,"25","28","23"
"CHM00058238","NANJING, CH","1952-02-18","0.00",,"24","29","20"
"CHM00058238","NANJING, CH","1952-02-19","0.00",,"26","33","22"
"CHM00058238","NANJING, CH","1952-02-20","0.00",,"30","41","23"
"CHM00058238","NANJING, CH","1952-02-21","0.00",,"36","47","29"
"CHM00058238","NANJING, CH","1952-02-22","0.00",,"35","44","31"
"CHM00058238","NANJING, CH","1952-02-23","0.00",,"33","39","28"
"CHM00058238","NANJING, CH","1952-02-24","0.30",,"36","37","34"
"CHM00058238","NANJING, CH","1952-02-25","1.17",,"36","38","34"
"CHM00058238","NANJING, CH","1952-02-26","0.00",,"35","42","32"
"CHM00058238","NANJING, CH","1952-02-27","0.20",,"33","36","32"
"CHM00058238","NANJING, CH","1952-02-28","0.30",,"33","34","31"
"CHM00058238","NANJING, CH","1952-02-29","0.00",,"35","42","29"
"CHM00058238","NANJING, CH","1952-03-01","0.00",,"38","43","35"
"CHM00058238","NANJING, CH","1952-03-02","0.00",,"41","47","38"
"CHM00058238","NANJING, CH","1952-03-03","0.00",,"40","45","35"
"CHM00058238","NANJING, CH","1952-03-04","1.66",,"34","38","32"
"CHM00058238","NANJING, CH","1952-03-05","0.05",,"34","36","33"
"CHM00058238","NANJING, CH","1952-03-06","0.07",,"37","41","34"
"CHM00058238","NANJING, CH","1952-03-07","0.57",,"38","40","38"
"CHM00058238","NANJING, CH","1952-03-08","0.00",,"40","44","38"
"CHM00058238","NANJING, CH","1952-03-09","0.33",,"38","42","35"
"CHM00058238","NANJING, CH","1952-03-10","0.00",,"37","40","34"
"CHM00058238","NANJING, CH","1952-03-11","0.00",,"38","45","34"
"CHM00058238","NANJING, CH","1952-03-12","0.05",,"38","41","35"
"CHM00058238","NANJING, CH","1952-03-13","0.01",,"43","54","37"
"CHM00058238","NANJING, CH","1952-03-14","0.00",,"48","62","38"
"CHM00058238","NANJING, CH","1952-03-15","0.00",,"52","63","44"
"CHM00058238","NANJING, CH","1952-03-16","0.02",,"47","52","43"
"CHM00058238","NANJING, CH","1952-03-17","0.00",,"48","56","42"
"CHM00058238","NANJING, CH","1952-03-18","0.77",,"48","54","40"
"CHM00058238","NANJING, CH","1952-03-19","0.00",,"40","46","35"
"CHM00058238","NANJING, CH","1952-03-20","0.00",,"43","54","35"
"CHM00058238","NANJING, CH","1952-03-21","0.00",,"48","60","39"
"CHM00058238","NANJING, CH","1952-03-22","0.00",,"51","61","44"
"CHM00058238","NANJING, CH","1952-03-23","0.00",,"50","59","43"
"CHM00058238","NANJING, CH","1952-03-24","0.00",,"45","49","41"
"CHM00058238","NANJING, CH","1952-03-25","0.00",,"44","50","40"
"CHM00058238","NANJING, CH","1952-03-26","0.13",,"44","46","42"
"CHM00058238","NANJING, CH","1952-03-27","0.00",,"47","54","44"
"CHM00058238","NANJING, CH","1952-03-28","0.00",,"50","57","46"
"CHM00058238","NANJING, CH","1952-03-29","0.00",,"53","64","45"
"CHM00058238","NANJING, CH","1952-03-30","1.59",,"46","50","43"
"CHM00058238","NANJING, CH","1952-03-31","0.01",,"50","62","43"
"CHM00058238","NANJING, CH","1952-04-01","0.00",,"52","61","47"
"CHM00058238","NANJING, CH","1952-04-02","0.00",,"51","63","42"
"CHM00058238","NANJING, CH","1952-04-03","0.00",,"56","72","45"
"CHM00058238","NANJING, CH","1952-04-04","0.02",,"63","78","54"
"CHM00058238","NANJING, CH","1952-04-05","0.00",,"65","80","56"
"CHM00058238","NANJING, CH","1952-04-06","0.71",,"61","68","57"
"CHM00058238","NANJING, CH","1952-04-07","0.00",,"58","63","54"
"CHM00058238","NANJING, CH","1952-04-08","0.00",,"58","71","52"
"CHM00058238","NANJING, CH","1952-04-09","0.00",,"61","75","52"
"CHM00058238","NANJING, CH","1952-04-10","0.00",,"60","70","53"
"CHM00058238","NANJING, CH","1952-04-11","0.85",,"57","62","54"
"CHM00058238","NANJING, CH","1952-04-12","0.02",,"53","56","49"
"CHM00058238","NANJING, CH","1952-04-13","0.00",,"53","63","45"
"CHM00058238","NANJING, CH","1952-04-14","0.00",,"55","65","47"
"CHM00058238","NANJING, CH","1952-04-15","0.00",,"56","72","47"
"CHM00058238","NANJING, CH","1952-04-16","0.00",,"65","83","53"
"CHM00058238","NANJING, CH","1952-04-17","0.00",,"63","77","53"
"CHM00058238","NANJING, CH","1952-04-18","0.00",,"57","69","50"
"CHM00058238","NANJING, CH","1952-04-19","0.00",,"64","85","53"
"CHM00058238","NANJING, CH","1952-04-20","0.36",,"57","63","54"
"CHM00058238","NANJING, CH","1952-04-21","0.00",,"60","72","53"
"CHM00058238","NANJING, CH","1952-04-22","0.07",,"56","66","48"
"CHM00058238","NANJING, CH","1952-04-23","0.38",,"47","51","44"
"CHM00058238","NANJING, CH","1952-04-24","0.35",,"50","59","44"
"CHM00058238","NANJING, CH","1952-04-25","0.00",,"55","67","47"
"CHM00058238","NANJING, CH","1952-04-26","0.00",,"62","79","53"
"CHM00058238","NANJING, CH","1952-04-27","0.00",,"69","85","56"
"CHM00058238","NANJING, CH","1952-04-28","0.16",,"66","71","58"
"CHM00058238","NANJING, CH","1952-04-29","0.00",,"64","78","55"
"CHM00058238","NANJING, CH","1952-04-30","0.00",,"65","76","60"
"CHM00058238","NANJING, CH","1952-05-01","0.19",,"63","71","59"
"CHM00058238","NANJING, CH","1952-05-02","0.09",,"70","81","64"
"CHM00058238","NANJING, CH","1952-05-03","0.53",,"66","72","62"
"CHM00058238","NANJING, CH","1952-05-04","0.05",,"61","62","59"
"CHM00058238","NANJING, CH","1952-05-05","0.02",,"64","70","59"
"CHM00058238","NANJING, CH","1952-05-06","0.79",,"65","68","63"
"CHM00058238","NANJING, CH","1952-05-07","0.01",,"62","65","58"
"CHM00058238","NANJING, CH","1952-05-08","0.00",,"61","71","54"
"CHM00058238","NANJING, CH","1952-05-09","0.00",,"62","70","55"
"CHM00058238","NANJING, CH","1952-05-10","0.38",,"62","65","60"
"CHM00058238","NANJING, CH","1952-05-11","0.13",,"62","65","59"
"CHM00058238","NANJING, CH","1952-05-12","0.00",,"67","79","60"
"CHM00058238","NANJING, CH","1952-05-13","0.00",,"67","78","60"
"CHM00058238","NANJING, CH","1952-05-14","0.00",,"67","78","59"
"CHM00058238","NANJING, CH","1952-05-15","0.00",,"71","81","63"
"CHM00058238","NANJING, CH","1952-05-16","0.00",,"72","85","63"
"CHM00058238","NANJING, CH","1952-05-17","0.00",,"74","87","64"
"CHM00058238","NANJING, CH","1952-05-18","0.59",,"67","73","63"
"CHM00058238","NANJING, CH","1952-05-19","0.07",,"64","67","61"
"CHM00058238","NANJING, CH","1952-05-20","0.07",,"67","77","62"
"CHM00058238","NANJING, CH","1952-05-21","0.01",,"68","78","63"
"CHM00058238","NANJING, CH","1952-05-22","0.09",,"68","78","65"
"CHM00058238","NANJING, CH","1952-05-23","0.00",,"69","78","63"
"CHM00058238","NANJING, CH","1952-05-24","0.00",,"68","77","62"
"CHM00058238","NANJING, CH","1952-05-25","0.00",,"64","74","60"
"CHM00058238","NANJING, CH","1952-05-26","0.58",,"65","73","63"
"CHM00058238","NANJING, CH","1952-05-27","0.30",,"65","70","62"
"CHM00058238","NANJING, CH","1952-05-28","0.00",,"69","82","61"
"CHM00058238","NANJING, CH","1952-05-29","0.00",,"72","82","65"
"CHM00058238","NANJING, CH","1952-05-30","0.00",,"70","81","63"
"CHM00058238","NANJING, CH","1952-05-31","0.11",,"65","70","62"
"CHM00058238","NANJING, CH","1952-06-01","0.00",,"68","83","60"
"CHM00058238","NANJING, CH","1952-06-02","0.00",,"76","87","69"
"CHM00058238","NANJING, CH","1952-06-03","0.00",,"78","89","72"
"CHM00058238","NANJING, CH","1952-06-04","0.00",,"79","93","69"
"CHM00058238","NANJING, CH","1952-06-05","0.00",,"82","96","74"
"CHM00058238","NANJING, CH","1952-06-06","0.00",,"82","92","73"
"CHM00058238","NANJING, CH","1952-06-07","0.00",,"78","85","75"
"CHM00058238","NANJING, CH","1952-06-08","1.37",,"73","84","67"
"CHM00058238","NANJING, CH","1952-06-09","0.05",,"68","78","63"
"CHM00058238","NANJING, CH","1952-06-10","0.00",,"73","86","65"
"CHM00058238","NANJING, CH","1952-06-11","0.00",,"72","80","68"
"CHM00058238","NANJING, CH","1952-06-12","0.00",,"71","81","64"
"CHM00058238","NANJING, CH","1952-06-13","0.00",,"73","84","66"
"CHM00058238","NANJING, CH","1952-06-14","0.00",,"74","83","69"
"CHM00058238","NANJING, CH","1952-06-15","0.00",,"74","83","70"
"CHM00058238","NANJING, CH","1952-06-16","0.00",,"76","89","69"
"CHM00058238","NANJING, CH","1952-06-17","0.00",,"81","95","71"
"CHM00058238","NANJING, CH","1952-06-18","0.00",,"82","93","77"
"CHM00058238","NANJING, CH","1952-06-19","0.06",,"76","83","72"
"CHM00058238","NANJING, CH","1952-06-20","0.00",,"77","87","71"
"CHM00058238","NANJING, CH","1952-06-21","0.00",,"73","82","66"
"CHM00058238","NANJING, CH","1952-06-22","0.07",,"65","70","62"
"CHM00058238","NANJING, CH","1952-06-23","0.00",,"71","83","63"
"CHM00058238","NANJING, CH","1952-06-24","0.00",,"74","85","68"
"CHM00058238","NANJING, CH","1952-06-25","0.00",,"74","86","67"
"CHM00058238","NANJING, CH","1952-06-26","0.00",,"79","93","70"
"CHM00058238","NANJING, CH","1952-06-27","0.00",,"83","92","78"
"CHM00058238","NANJING, CH","1952-06-28","0.00",,"84","92","80"
"CHM00058238","NANJING, CH","1952-06-29","0.00",,"87","100","79"
"CHM00058238","NANJING, CH","1952-06-30","0.00",,"89","100","82"
"CHM00058238","NANJING, CH","1952-07-01","0.00",,"88","97","81"
"CHM00058238","NANJING, CH","1952-07-02","0.91",,"85","100","78"
"CHM00058238","NANJING, CH","1952-07-03","0.60",,"73","79","69"
"CHM00058238","NANJING, CH","1952-07-04","0.02",,"74","83","70"
"CHM00058238","NANJING, CH","1952-07-05","0.02",,"75","82","71"
"CHM00058238","NANJING, CH","1952-07-06","0.00",,"77","83","73"
"CHM00058238","NANJING, CH","1952-07-07","0.25",,"74","80","73"
"CHM00058238","NANJING, CH","1952-07-08","0.00",,"77","85","73"
"CHM00058238","NANJING, CH","1952-07-09","0.00",,"78","86","73"
"CHM00058238","NANJING, CH","1952-07-10","0.00",,"77","85","71"
"CHM00058238","NANJING, CH","1952-07-11","0.00",,"76","83","70"
"CHM00058238","NANJING, CH","1952-07-12","0.00",,"78","85","72"
"CHM00058238","NANJING, CH","1952-07-13","0.03",,"77","82","73"
"CHM00058238","NANJING, CH","1952-07-14","0.37",,"77","83","74"
"CHM00058238","NANJING, CH","1952-07-15","0.13",,"76","81","72"
"CHM00058238","NANJING, CH","1952-07-16","0.08",,"78","84","75"
"CHM00058238","NANJING, CH","1952-07-17","0.07",,"78","86","74"
"CHM00058238","NANJING, CH","1952-07-18","0.18",,"79","88","76"
"CHM00058238","NANJING, CH","1952-07-19","0.04",,"79","85","76"
"CHM00058238","NANJING, CH","1952-07-20","0.07",,"79","86","74"
"CHM00058238","NANJING, CH","1952-07-21","0.25",,"75","79","72"
"CHM00058238","NANJING, CH","1952-07-22","0.15",,"77","81","76"
"CHM00058238","NANJING, CH","1952-07-23","1.14",,"81","94","75"
"CHM00058238","NANJING, CH","1952-07-24","0.06",,"83","92","78"
"CHM00058238","NANJING, CH","1952-07-25","0.00",,"84","94","79"
"CHM00058238","NANJING, CH","1952-07-26","0.00",,"84","93","79"
"CHM00058238","NANJING, CH","1952-07-27","0.00",,"84","94","79"
"CHM00058238","NANJING, CH","1952-07-28","0.00",,"86","96","80"
"CHM00058238","NANJING, CH","1952-07-29","0.00",,"86","96","81"
"CHM00058238","NANJING, CH","1952-07-30","0.00",,"86","98","80"
"CHM00058238","NANJING, CH","1952-07-31","0.00",,"88","98","83"
"CHM00058238","NANJING, CH","1952-08-01","0.00",,"88","99","81"
"CHM00058238","NANJING, CH","1952-08-02","0.00",,"81","88","75"
"CHM00058238","NANJING, CH","1952-08-03","0.00",,"80","89","74"
"CHM00058238","NANJING, CH","1952-08-04","1.41",,"74","80","68"
"CHM00058238","NANJING, CH","1952-08-05","0.02",,"76","83","72"
"CHM00058238","NANJING, CH","1952-08-06","0.00",,"77","82","73"
"CHM00058238","NANJING, CH","1952-08-07","0.02",,"78","88","75"
"CHM00058238","NANJING, CH","1952-08-08","0.01",,"80","89","76"
"CHM00058238","NANJING, CH","1952-08-09","0.00",,"79","87","74"
"CHM00058238","NANJING, CH","1952-08-10","0.00",,"81","90","76"
"CHM00058238","NANJING, CH","1952-08-11","0.00",,"83","92","79"
"CHM00058238","NANJING, CH","1952-08-12","0.00",,"83","94","77"
"CHM00058238","NANJING, CH","1952-08-13","0.00",,"84","95","77"
"CHM00058238","NANJING, CH","1952-08-14","0.76",,"81","93","76"
"CHM00058238","NANJING, CH","1952-08-15","0.00",,"82","91","78"
"CHM00058238","NANJING, CH","1952-08-16","0.00",,"78","85","72"
"CHM00058238","NANJING, CH","1952-08-17","0.00",,"74","82","68"
"CHM00058238","NANJING, CH","1952-08-18","0.01",,"76","86","70"
"CHM00058238","NANJING, CH","1952-08-19","0.00",,"75","87","69"
"CHM00058238","NANJING, CH","1952-08-20","0.00",,"77","88","70"
"CHM00058238","NANJING, CH","1952-08-21","0.11",,"78","84","75"
"CHM00058238","NANJING, CH","1952-08-22","0.56",,"77","81","74"
"CHM00058238","NANJING, CH","1952-08-23","0.05",,"81","91","76"
"CHM00058238","NANJING, CH","1952-08-24","0.00",,"80","90","73"
"CHM00058238","NANJING, CH","1952-08-25","0.49",,"73","76","70"
"CHM00058238","NANJING, CH","1952-08-26","1.28",,"73","79","69"
"CHM00058238","NANJING, CH","1952-08-27","0.12",,"76","83","72"
"CHM00058238","NANJING, CH","1952-08-28","0.28",,"74","78","69"
"CHM00058238","NANJING, CH","1952-08-29","0.00",,"76","84","73"
"CHM00058238","NANJING, CH","1952-08-30","0.63",,"77","90","74"
"CHM00058238","NANJING, CH","1952-08-31","0.06",,"77","82","74"
"CHM00058238","NANJING, CH","1952-09-01","0.15",,"76","80","74"
"CHM00058238","NANJING, CH","1952-09-02","0.11",,"76","83","72"
"CHM00058238","NANJING, CH","1952-09-03","0.00",,"76","85","72"
"CHM00058238","NANJING, CH","1952-09-04","0.00",,"76","83","73"
"CHM00058238","NANJING, CH","1952-09-05","0.00",,"78","87","73"
"CHM00058238","NANJING, CH","1952-09-06","0.01",,"78","87","75"
"CHM00058238","NANJING, CH","1952-09-07","0.00",,"78","85","75"
"CHM00058238","NANJING, CH","1952-09-08","0.22",,"77","85","73"
"CHM00058238","NANJING, CH","1952-09-09","0.08",,"76","82","75"
"CHM00058238","NANJING, CH","1952-09-10","0.00",,"80","91","74"
"CHM00058238","NANJING, CH","1952-09-11","0.00",,"83","96","77"
"CHM00058238","NANJING, CH","1952-09-12","0.03",,"73","79","67"
"CHM00058238","NANJING, CH","1952-09-13","0.22",,"68","72","65"
"CHM00058238","NANJING, CH","1952-09-14","0.00",,"70","81","63"
"CHM00058238","NANJING, CH","1952-09-15","0.00",,"74","83","67"
"CHM00058238","NANJING, CH","1952-09-16","0.00",,"75","85","69"
"CHM00058238","NANJING, CH","1952-09-17","0.00",,"73","80","69"
"CHM00058238","NANJING, CH","1952-09-18","1.93",,"70","73","66"
"CHM00058238","NANJING, CH","1952-09-19","0.39",,"68","71","66"
"CHM00058238","NANJING, CH","1952-09-20","0.00",,"71","82","64"
"CHM00058238","NANJING, CH","1952-09-21","0.00",,"71","81","66"
"CHM00058238","NANJING, CH","1952-09-22","0.00",,"70","80","64"
"CHM00058238","NANJING, CH","1952-09-23","0.00",,"74","88","67"
"CHM00058238","NANJING, CH","1952-09-24","0.06",,"75","90","61"
"CHM00058238","NANJING, CH","1952-09-25","0.07",,"63","69","58"
"CHM00058238","NANJING, CH","1952-09-26","0.00",,"63","72","57"
"CHM00058238","NANJING, CH","1952-09-27","0.00",,"64","76","58"
"CHM00058238","NANJING, CH","1952-09-28","0.00",,"65","74","61"
"CHM00058238","NANJING, CH","1952-09-29","0.00",,"66","76","60"
"CHM00058238","NANJING, CH","1952-09-30","0.00",,"66","76","60"
"CHM00058238","NANJING, CH","1952-10-01","0.00",,"68","78","62"
"CHM00058238","NANJING, CH","1952-10-02","0.00",,"69","79","63"
"CHM00058238","NANJING, CH","1952-10-03","0.00",,"67","79","58"
"CHM00058238","NANJING, CH","1952-10-04","0.00",,"69","78","62"
"CHM00058238","NANJING, CH","1952-10-05","0.00",,"67","72","64"
"CHM00058238","NANJING, CH","1952-10-06","0.00",,"65","74","59"
"CHM00058238","NANJING, CH","1952-10-07","0.00",,"65","74","60"
"CHM00058238","NANJING, CH","1952-10-08","0.00",,"67","76","61"
"CHM00058238","NANJING, CH","1952-10-09","0.12",,"67","76","63"
"CHM00058238","NANJING, CH","1952-10-10","1.46",,"59","66","53"
"CHM00058238","NANJING, CH","1952-10-11","0.02",,"54","61","49"
"CHM00058238","NANJING, CH","1952-10-12","0.00",,"56","68","48"
"CHM00058238","NANJING, CH","1952-10-13","0.00",,"60","71","52"
"CHM00058238","NANJING, CH","1952-10-14","0.02",,"64","71","61"
"CHM00058238","NANJING, CH","1952-10-15","0.00",,"60","68","52"
"CHM00058238","NANJING, CH","1952-10-16","0.00",,"56","67","49"
"CHM00058238","NANJING, CH","1952-10-17","0.00",,"58","71","51"
"CHM00058238","NANJING, CH","1952-10-18","0.00",,"62","69","56"
"CHM00058238","NANJING, CH","1952-10-19","0.00",,"67","77","60"
"CHM00058238","NANJING, CH","1952-10-20","0.18",,"69","76","65"
"CHM00058238","NANJING, CH","1952-10-21","0.08",,"61","70","54"
"CHM00058238","NANJING, CH","1952-10-22","0.33",,"53","56","51"
"CHM00058238","NANJING, CH","1952-10-23","0.01",,"51","55","49"
"CHM00058238","NANJING, CH","1952-10-24","0.00",,"52","60","46"
"CHM00058238","NANJING, CH","1952-10-25","0.00",,"56","64","52"
"CHM00058238","NANJING, CH","1952-10-26","0.00",,"56","60","53"
"CHM00058238","NANJING, CH","1952-10-27","0.00",,"57","64","52"
"CHM00058238","NANJING, CH","1952-10-28","0.05",,"58","64","54"
"CHM00058238","NANJING, CH","1952-10-29","0.00",,"59","69","54"
"CHM00058238","NANJING, CH","1952-10-30","0.00",,"60","70","53"
"CHM00058238","NANJING, CH","1952-10-31","0.00",,"58","68","50"
"CHM00058238","NANJING, CH","1952-11-01","0.00",,"55","65","48"
"CHM00058238","NANJING, CH","1952-11-02","0.00",,"58","69","51"
"CHM00058238","NANJING, CH","1952-11-03","0.00",,"59","69","53"
"CHM00058238","NANJING, CH","1952-11-04","0.00",,"58","68","53"
"CHM00058238","NANJING, CH","1952-11-05","0.00",,"57","67","51"
"CHM00058238","NANJING, CH","1952-11-06","0.00",,"57","65","52"
"CHM00058238","NANJING, CH","1952-11-07","0.00",,"57","65","50"
"CHM00058238","NANJING, CH","1952-11-08","0.00",,"59","69","52"
"CHM00058238","NANJING, CH","1952-11-09","0.00",,"62","70","57"
"CHM00058238","NANJING, CH","1952-11-10","0.00",,"65","76","58"
"CHM00058238","NANJING, CH","1952-11-11","0.00",,"68","80","63"
"CHM00058238","NANJING, CH","1952-11-12","0.04",,"57","64","54"
"CHM00058238","NANJING, CH","1952-11-13","0.19",,"53","55","51"
"CHM00058238","NANJING, CH","1952-11-14","0.33",,"54","55","53"
"CHM00058238","NANJING, CH","1952-11-15","0.09",,"54","56","53"
"CHM00058238","NANJING, CH","1952-11-16","0.06",,"51","54","48"
"CHM00058238","NANJING, CH","1952-11-17","0.00",,"50","57","45"
"CHM00058238","NANJING, CH","1952-11-18","0.00",,"50","54","46"
"CHM00058238","NANJING, CH","1952-11-19","0.02",,"49","52","47"
"CHM00058238","NANJING, CH","1952-11-20","0.14",,"47","52","44"
"CHM00058238","NANJING, CH","1952-11-21","0.11",,"46","48","43"
"CHM00058238","NANJING, CH","1952-11-22","0.17",,"48","53","47"
"CHM00058238","NANJING, CH","1952-11-23","0.39",,"48","49","47"
"CHM00058238","NANJING, CH","1952-11-24","0.15",,"49","51","46"
"CHM00058238","NANJING, CH","1952-11-25","0.01",,"51","55","49"
"CHM00058238","NANJING, CH","1952-11-26","0.05",,"51","55","46"
"CHM00058238","NANJING, CH","1952-11-27","0.33",,"54","59","52"
"CHM00058238","NANJING, CH","1952-11-28","0.00",,"51","55","48"
"CHM00058238","NANJING, CH","1952-11-29","0.00",,"52","58","49"
"CHM00058238","NANJING, CH","1952-11-30","0.00",,"56","62","51"
"CHM00058238","NANJING, CH","1952-12-01","0.16",,"43","57","30"
"CHM00058238","NANJING, CH","1952-12-02","0.10",,"23","30","19"
"CHM00058238","NANJING, CH","1952-12-03","0.00",,"23","31","18"
